,Run,Wealth,ex_mod,ex_ratio,height,inheritance_rule,init_agents,init_poll,max_age,max_init_sugar,max_metabolism,max_vision,min_age,poll_growth_rule,width
164,231,11.075817621566776,4.111111111111111,8.0,50,False,500,2,60,5,3,10,30,True,50
165,58,11.67971339664204,5.0,2.0,50,False,500,2,60,5,3,10,30,True,50
166,201,11.204403493374214,4.111111111111111,7.0,50,False,500,2,60,5,3,10,30,True,50
167,261,10.900196610510248,4.111111111111111,9.0,50,False,500,2,60,5,3,10,30,True,50
168,149,11.679057509166894,5.0,5.0,50,False,500,2,60,5,3,10,30,True,50
169,258,11.06797662848262,3.6666666666666665,9.0,50,False,500,2,60,5,3,10,30,True,50
170,291,10.913292519523276,4.111111111111111,10.0,50,False,500,2,60,5,3,10,30,True,50
171,241,10.510515755705287,1.0,9.0,50,False,500,2,60,5,3,10,30,True,50
172,211,11.05977915477687,1.0,8.0,50,False,500,2,60,5,3,10,30,True,50
173,113,11.144907833804119,4.111111111111111,4.0,50,False,500,2,60,5,3,10,30,True,50
174,216,10.586810586311902,1.8888888888888888,8.0,50,False,500,2,60,5,3,10,30,True,50
175,155,10.422876103482968,1.4444444444444444,6.0,50,False,500,2,60,5,3,10,30,True,50
176,170,11.073127226741606,3.6666666666666665,6.0,50,False,500,2,60,5,3,10,30,True,50
177,268,10.998031259899621,5.0,9.0,50,False,500,2,60,5,3,10,30,True,50
178,61,10.676162586655074,1.0,3.0,50,False,500,2,60,5,3,10,30,True,50
179,253,10.821004757294826,2.7777777777777777,9.0,50,False,500,2,60,5,3,10,30,True,50
180,276,10.7903340516303,1.8888888888888888,10.0,50,False,500,2,60,5,3,10,30,True,50
181,38,10.939129226795739,1.8888888888888888,2.0,50,False,500,2,60,5,3,10,30,True,50
182,117,11.745249781294538,5.0,4.0,50,False,500,2,60,5,3,10,30,True,50
183,94,11.020495004718628,1.4444444444444444,4.0,50,False,500,2,60,5,3,10,30,True,50
184,196,10.896501136311768,3.2222222222222223,7.0,50,False,500,2,60,5,3,10,30,True,50
185,183,10.572876462574692,1.4444444444444444,7.0,50,False,500,2,60,5,3,10,30,True,50
186,228,10.858451998329915,3.6666666666666665,8.0,50,False,500,2,60,5,3,10,30,True,50
187,139,11.231164029027227,3.6666666666666665,5.0,50,False,500,2,60,5,3,10,30,True,50
188,176,11.367877490453946,4.555555555555555,6.0,50,False,500,2,60,5,3,10,30,True,50
189,281,10.491678648893135,2.333333333333333,10.0,50,False,500,2,60,5,3,10,30,True,50
190,41,11.454447524878356,2.333333333333333,2.0,50,False,500,2,60,5,3,10,30,True,50
191,165,11.203528823017221,3.2222222222222223,6.0,50,False,500,2,60,5,3,10,30,True,50
192,279,10.760843111998215,2.333333333333333,10.0,50,False,500,2,60,5,3,10,30,True,50
193,162,10.690473332489482,2.7777777777777777,6.0,50,False,500,2,60,5,3,10,30,True,50
194,222,11.03148196345614,2.7777777777777777,8.0,50,False,500,2,60,5,3,10,30,True,50
195,50,11.593470265464411,3.6666666666666665,2.0,50,False,500,2,60,5,3,10,30,True,50
196,4,11.46817665597369,1.4444444444444444,1.0,50,False,500,2,60,5,3,10,30,True,50
197,189,10.642916980552137,2.333333333333333,7.0,50,False,500,2,60,5,3,10,30,True,50
198,275,10.730110013639296,1.4444444444444444,10.0,50,False,500,2,60,5,3,10,30,True,50
199,180,10.634725079545257,1.0,7.0,50,False,500,2,60,5,3,10,30,True,50
200,125,10.607387193610503,1.4444444444444444,5.0,50,False,500,2,60,5,3,10,30,True,50
201,73,11.129472180847879,2.7777777777777777,3.0,50,False,500,2,60,5,3,10,30,True,50
202,265,11.121765155563303,4.555555555555555,9.0,50,False,500,2,60,5,3,10,30,True,50
203,74,11.00199451383495,2.7777777777777777,3.0,50,False,500,2,60,5,3,10,30,True,50
204,267,10.864318929041817,5.0,9.0,50,False,500,2,60,5,3,10,30,True,50
205,285,10.976590007222796,3.2222222222222223,10.0,50,False,500,2,60,5,3,10,30,True,50
206,13,11.519361989599092,2.7777777777777777,1.0,50,False,500,2,60,5,3,10,30,True,50
207,245,10.616878961634054,1.4444444444444444,9.0,50,False,500,2,60,5,3,10,30,True,50
208,53,11.631170428640678,4.111111111111111,2.0,50,False,500,2,60,5,3,10,30,True,50
209,75,11.472535702145814,3.2222222222222223,3.0,50,False,500,2,60,5,3,10,30,True,50
210,107,11.103025569128288,3.2222222222222223,4.0,50,False,500,2,60,5,3,10,30,True,50
211,67,10.766645743122467,1.8888888888888888,3.0,50,False,500,2,60,5,3,10,30,True,50
212,215,10.655404088522378,1.4444444444444444,8.0,50,False,500,2,60,5,3,10,30,True,50
213,175,11.17883781610771,4.555555555555555,6.0,50,False,500,2,60,5,3,10,30,True,50
214,130,10.82505424587002,2.333333333333333,5.0,50,False,500,2,60,5,3,10,30,True,50
215,178,11.075214815765612,5.0,6.0,50,False,500,2,60,5,3,10,30,True,50
216,87,11.522532900834186,5.0,3.0,50,False,500,2,60,5,3,10,30,True,50
217,282,10.95957929714943,2.7777777777777777,10.0,50,False,500,2,60,5,3,10,30,True,50
218,84,11.654453548310602,4.555555555555555,3.0,50,False,500,2,60,5,3,10,30,True,50
219,249,10.823946750751345,2.333333333333333,9.0,50,False,500,2,60,5,3,10,30,True,50
220,204,11.156036994405632,4.555555555555555,7.0,50,False,500,2,60,5,3,10,30,True,50
221,90,10.515439533101075,1.0,4.0,50,False,500,2,60,5,3,10,30,True,50
222,208,11.021032282346653,5.0,7.0,50,False,500,2,60,5,3,10,30,True,50
223,246,10.6651270128642,1.8888888888888888,9.0,50,False,500,2,60,5,3,10,30,True,50
224,292,10.77151648072611,4.111111111111111,10.0,50,False,500,2,60,5,3,10,30,True,50
